Frequency (Hz)	Level (dB)
657.226562	-76.755600
658.203125	-75.767975
659.179688	-76.714050
660.156250	-76.272293
661.132812	-76.666229
662.109375	-76.468468
663.085938	-75.461578
664.062500	-75.967781
665.039062	-75.663727
666.015625	-76.223557
666.992188	-77.644554
667.968750	-77.425682
668.945312	-76.932137
669.921875	-77.262505
670.898438	-76.917915
671.875000	-76.463112
672.851562	-76.086761
673.828125	-77.413315
674.804688	-77.668785
675.781250	-78.623001
676.757812	-76.666634
677.734375	-77.713585
678.710938	-77.770607
679.687500	-78.348312
680.664062	-76.307434
681.640625	-76.542160
682.617188	-76.666260
683.593750	-76.482880
684.570312	-77.478394
685.546875	-76.903244
686.523438	-77.607681
687.500000	-78.045067
688.476562	-77.682022
689.453125	-76.887978
690.429688	-78.463486
691.406250	-78.274101
692.382812	-77.727074
693.359375	-77.692276
694.335938	-78.130653
695.312500	-78.994568
696.289062	-79.676857
697.265625	-77.900383
698.242188	-77.882736
699.218750	-79.029823
700.195312	-78.180511
701.171875	-77.522499
702.148438	-78.297798
703.125000	-77.599869
704.101562	-77.022850
705.078125	-78.198380
706.054688	-77.747162
707.031250	-78.281982
708.007812	-78.570740
708.984375	-78.327538
709.960938	-78.775856
710.937500	-77.462830
711.914062	-77.553352
712.890625	-78.552750
713.867188	-77.037842
714.843750	-78.689827
715.820312	-77.404533
716.796875	-78.119583
717.773438	-78.048363
718.750000	-78.114754
719.726562	-79.011261
720.703125	-78.405571
721.679688	-77.766243
722.656250	-78.621758
723.632812	-78.143677
724.609375	-77.830414
725.585938	-77.274529
726.562500	-77.656906
727.539062	-78.978188
728.515625	-78.413712
729.492188	-79.125816
730.468750	-78.175041
731.445312	-77.851440
732.421875	-78.400688
733.398438	-78.818024
734.375000	-77.269989
735.351562	-78.603561
736.328125	-78.718674
737.304688	-78.539246
738.281250	-78.020737
739.257812	-77.530479
740.234375	-77.777260
741.210938	-78.670120
742.187500	-76.880074
743.164062	-76.778412
744.140625	-78.892517
745.117188	-77.482658
746.093750	-77.336174
747.070312	-77.724121
748.046875	-77.575966
749.023438	-78.495346
750.000000	-78.703514
750.976562	-77.735863
751.953125	-77.240585
752.929688	-78.643387
753.906250	-78.519974
754.882812	-77.263420
755.859375	-77.699501
756.835938	-78.653351
757.812500	-77.994080
758.789062	-77.626389
759.765625	-76.908394
760.742188	-77.234528
761.718750	-77.711716
762.695312	-77.687096
763.671875	-77.749039
764.648438	-76.740509
765.625000	-77.488113
766.601562	-77.581055
767.578125	-77.640465
768.554688	-76.374214
769.531250	-77.133644
770.507812	-76.659256
771.484375	-77.150490
772.460938	-78.296783
773.437500	-77.390610
774.414062	-76.900558
775.390625	-75.835304
776.367188	-77.579201
777.343750	-76.439972
778.320312	-76.467056
779.296875	-76.882729
780.273438	-78.044495
781.250000	-78.183067
782.226562	-77.526855
783.203125	-76.505775
784.179688	-76.349464
785.156250	-75.937157
786.132812	-76.167038
787.109375	-76.148628
788.085938	-74.895653
789.062500	-76.172600
790.039062	-76.355865
791.015625	-76.751617
791.992188	-75.224678
792.968750	-75.437134
793.945312	-75.181015
794.921875	-75.843147
795.898438	-75.426361
796.875000	-75.230576
797.851562	-74.781357
798.828125	-74.051582
799.804688	-73.763229
800.781250	-74.822205
801.757812	-74.613037
802.734375	-74.919655
803.710938	-74.752373
804.687500	-75.190178
805.664062	-74.362823
806.640625	-74.626411
807.617188	-74.425880
808.593750	-73.862862
809.570312	-73.567169
810.546875	-74.088776
811.523438	-75.296738
812.500000	-74.286285
813.476562	-72.851936
814.453125	-73.665642
815.429688	-73.694046
816.406250	-72.754486
817.382812	-73.655281
818.359375	-72.394180
819.335938	-73.192993
820.312500	-72.517075
821.289062	-72.708504
822.265625	-73.518997
823.242188	-71.926109
824.218750	-72.608047
825.195312	-72.037170
826.171875	-72.850143
827.148438	-70.786507
828.125000	-72.333267
829.101562	-72.317162
830.078125	-71.765945
831.054688	-71.297478
832.031250	-70.764526
833.007812	-71.141327
833.984375	-71.017784
834.960938	-71.399300
835.937500	-70.881134
836.914062	-70.134789
837.890625	-71.105034
838.867188	-70.227425
839.843750	-70.790520
840.820312	-70.644310
841.796875	-69.282761
842.773438	-69.277870
843.750000	-69.724525
844.726562	-68.209274
845.703125	-69.641281
846.679688	-69.360466
847.656250	-67.515137
848.632812	-67.358177
849.609375	-67.342262
850.585938	-67.429207
851.562500	-67.665993
852.539062	-67.204750
853.515625	-67.015900
854.492188	-66.559006
