Frequency (Hz)	Level (dB)
2009.765625	-68.781998
2010.742188	-68.994064
2011.718750	-68.310913
2012.695312	-68.027390
2013.671875	-68.742355
2014.648438	-68.412560
2015.625000	-68.492500
2016.601562	-68.465195
2017.578125	-68.594673
2018.554688	-67.675034
2019.531250	-68.092537
2020.507812	-67.021614
2021.484375	-67.047287
2022.460938	-67.805725
2023.437500	-67.130531
2024.414062	-66.668610
2025.390625	-66.434921
2026.367188	-66.592316
2027.343750	-67.467804
2028.320312	-67.165245
2029.296875	-66.492058
2030.273438	-66.813446
2031.250000	-67.614166
2032.226562	-67.132721
2033.203125	-66.334877
2034.179688	-65.871864
2035.156250	-66.471268
2036.132812	-65.012131
2037.109375	-65.311935
2038.085938	-64.661041
2039.062500	-66.970596
2040.039062	-65.163864
2041.015625	-64.504562
2041.992188	-65.712837
2042.968750	-65.258072
2043.945312	-64.824829
2044.921875	-65.036133
2045.898438	-64.610710
2046.875000	-64.778114
2047.851562	-64.392937
2048.828125	-64.145027
2049.804688	-65.042488
2050.781250	-63.229671
2051.757812	-63.548367
2052.734375	-63.130451
2053.710938	-62.914455
2054.687500	-63.753975
2055.664062	-63.615871
2056.640625	-60.977180
2057.617188	-61.887409
2058.593750	-62.505211
2059.570312	-62.532272
2060.546875	-62.241360
2061.523438	-61.578747
2062.500000	-60.482834
2063.476562	-62.313854
2064.453125	-62.109848
2065.429688	-61.487858
2066.406250	-62.103092
2067.382812	-60.772430
2068.359375	-60.206566
2069.335938	-59.934078
2070.312500	-60.175411
2071.289062	-60.317329
2072.265625	-59.746582
2073.242188	-58.229717
2074.218750	-59.256744
2075.195312	-58.576664
2076.171875	-58.159561
2077.148438	-60.647198
2078.125000	-58.072678
2079.101562	-59.038433
2080.078125	-58.103516
2081.054688	-58.707428
2082.031250	-56.690392
2083.007812	-57.267769
2083.984375	-55.795650
2084.960938	-56.245789
2085.937500	-56.994469
2086.914062	-56.067360
2087.890625	-55.266747
2088.867188	-54.844997
2089.843750	-55.165386
2090.820312	-53.952858
2091.796875	-53.808975
2092.773438	-53.593410
2093.750000	-54.416080
2094.726562	-54.700150
2095.703125	-54.171738
2096.679688	-53.660240
2097.656250	-54.005146
2098.632812	-52.693546
2099.609375	-52.541447
2100.585938	-53.985115
2101.562500	-53.419277
2102.539062	-52.645393
2103.515625	-53.419369
2104.492188	-53.082027
2105.468750	-53.066994
2106.445312	-54.833477
2107.421875	-54.742554
2108.398438	-54.362759
2109.375000	-54.455124
2110.351562	-54.506203
2111.328125	-55.889423
2112.304688	-55.152699
2113.281250	-55.502045
2114.257812	-56.283962
2115.234375	-55.905487
2116.210938	-55.113903
2117.187500	-57.902599
2118.164062	-56.979668
2119.140625	-55.582638
2120.117188	-57.694939
2121.093750	-56.654694
2122.070312	-58.188721
2123.046875	-57.896778
2124.023438	-56.925381
2125.000000	-58.355766
2125.976562	-57.582218
2126.953125	-60.014503
2127.929688	-59.555134
2128.906250	-58.125664
2129.882812	-60.108120
2130.859375	-60.823914
2131.835938	-60.032681
2132.812500	-60.312943
2133.789062	-61.282482
2134.765625	-61.143753
2135.742188	-59.613106
2136.718750	-61.252010
2137.695312	-61.149078
2138.671875	-61.262833
2139.648438	-63.068562
2140.625000	-62.369968
2141.601562	-62.525803
2142.578125	-62.397427
2143.554688	-62.482788
2144.531250	-63.233429
2145.507812	-62.969975
2146.484375	-61.689205
2147.460938	-62.736160
2148.437500	-62.547672
2149.414062	-62.987728
2150.390625	-61.948063
2151.367188	-63.893356
2152.343750	-64.039215
2153.320312	-63.058571
2154.296875	-65.026291
2155.273438	-63.499924
2156.250000	-63.551239
2157.226562	-63.804081
2158.203125	-64.029747
2159.179688	-65.397842
2160.156250	-65.939964
2161.132812	-65.704582
2162.109375	-63.949459
2163.085938	-64.714500
2164.062500	-63.727024
2165.039062	-64.784431
2166.015625	-65.681519
2166.992188	-65.017380
2167.968750	-65.328423
2168.945312	-64.939377
2169.921875	-64.286903
2170.898438	-65.708946
2171.875000	-65.203651
2172.851562	-65.157867
2173.828125	-64.154297
2174.804688	-65.953651
2175.781250	-67.117111
2176.757812	-66.399605
2177.734375	-65.465050
2178.710938	-67.312859
2179.687500	-66.733330
2180.664062	-67.834824
2181.640625	-66.669777
2182.617188	-66.493958
2183.593750	-65.845062
2184.570312	-65.991798
2185.546875	-66.388542
2186.523438	-67.035423
2187.500000	-67.669571
2188.476562	-66.186142
2189.453125	-65.922935
2190.429688	-68.324417
2191.406250	-67.855103
2192.382812	-67.283752
2193.359375	-66.817497
2194.335938	-68.172874
2195.312500	-68.113106
2196.289062	-67.123558
2197.265625	-66.953758
2198.242188	-66.878723
2199.218750	-66.319916
2200.195312	-67.799431
2201.171875	-66.961388
2202.148438	-67.610214
2203.125000	-67.810074
2204.101562	-67.143349
2205.078125	-67.296654
2206.054688	-67.722198
2207.031250	-68.628624
2208.007812	-68.460472
2208.984375	-67.146919
2209.960938	-67.295502
2210.937500	-68.104424
2211.914062	-68.150452
2212.890625	-67.661911
2213.867188	-67.537888
2214.843750	-68.015869
2215.820312	-67.780556
2216.796875	-67.631279
2217.773438	-67.744354
2218.750000	-67.571404
2219.726562	-67.656685
2220.703125	-67.871887
2221.679688	-68.520988
2222.656250	-67.409714
2223.632812	-66.914238
2224.609375	-68.566338
2225.585938	-68.995667
2226.562500	-67.290916
2227.539062	-68.133652
2228.515625	-68.066277
2229.492188	-67.985229
2230.468750	-68.405472
2231.445312	-69.450188
2232.421875	-68.668312
2233.398438	-67.948547
2234.375000	-68.716911
2235.351562	-68.773399
2236.328125	-69.395035
2237.304688	-68.147980
2238.281250	-68.101074
2239.257812	-68.240120
2240.234375	-68.667732
2241.210938	-68.607559
2242.187500	-69.515884
2243.164062	-67.874908
2244.140625	-68.797195
2245.117188	-69.096489
2246.093750	-69.362900
2247.070312	-68.185852
2248.046875	-69.200188
2249.023438	-68.916107
2250.000000	-68.308769
2250.976562	-67.368881
2251.953125	-68.156662
2252.929688	-69.696022
2253.906250	-68.540779
2254.882812	-69.613243
2255.859375	-68.276634
2256.835938	-68.631874
2257.812500	-69.648521
2258.789062	-69.651894
2259.765625	-68.724846
2260.742188	-69.590439
2261.718750	-68.229752
2262.695312	-69.129585
2263.671875	-69.323242
2264.648438	-68.361748
2265.625000	-67.747948
2266.601562	-69.049629
2267.578125	-68.367950
2268.554688	-68.710869
2269.531250	-67.971260
2270.507812	-68.741188
2271.484375	-69.288460
2272.460938	-68.344780
2273.437500	-68.956039
2274.414062	-68.810242
2275.390625	-69.077171
2276.367188	-68.932938
2277.343750	-69.438354
2278.320312	-68.328857
2279.296875	-67.856056
2280.273438	-68.828781
2281.250000	-69.632309
2282.226562	-69.556969
2283.203125	-68.733833
2284.179688	-68.518196
2285.156250	-70.451668
2286.132812	-68.249237
2287.109375	-68.654617
2288.085938	-68.344727
2289.062500	-68.731934
2290.039062	-68.946243
2291.015625	-68.658813
2291.992188	-67.333176
2292.968750	-68.062798
2293.945312	-68.249405
2294.921875	-69.233223
2295.898438	-68.845078
2296.875000	-68.695938
2297.851562	-67.556602
2298.828125	-69.277344
2299.804688	-68.218956
2300.781250	-68.113930
2301.757812	-67.657562
2302.734375	-67.599457
2303.710938	-67.972610
2304.687500	-67.317024
2305.664062	-69.268326
2306.640625	-68.687477
2307.617188	-68.317398
2308.593750	-67.810364
2309.570312	-67.863579
2310.546875	-66.404732
2311.523438	-68.218292
2312.500000	-67.630150
2313.476562	-68.160522
2314.453125	-67.871445
2315.429688	-67.721268
2316.406250	-66.867027
2317.382812	-68.464966
2318.359375	-69.216400
2319.335938	-67.242973
2320.312500	-67.513115
2321.289062	-67.453896
2322.265625	-66.826248
2323.242188	-67.538452
2324.218750	-66.920067
2325.195312	-68.180077
2326.171875	-67.257263
2327.148438	-66.673874
2328.125000	-65.839912
2329.101562	-67.380714
2330.078125	-66.287918
2331.054688	-65.656570
2332.031250	-66.094643
2333.007812	-67.397141
2333.984375	-66.771553
2334.960938	-67.406738
2335.937500	-66.921112
2336.914062	-67.868622
2337.890625	-67.242592
2338.867188	-66.220383
2339.843750	-65.682915
2340.820312	-66.352470
2341.796875	-66.541519
2342.773438	-66.619812
2343.750000	-66.649506
2344.726562	-65.512299
2345.703125	-65.985870
2346.679688	-64.754501
2347.656250	-65.985893
2348.632812	-67.210411
2349.609375	-66.749405
2350.585938	-66.528168
2351.562500	-65.182251
2352.539062	-64.904594
2353.515625	-66.536163
2354.492188	-65.137375
2355.468750	-65.715340
2356.445312	-65.564835
2357.421875	-64.970558
2358.398438	-65.614380
2359.375000	-65.942215
2360.351562	-65.665787
2361.328125	-65.415657
2362.304688	-65.432541
2363.281250	-65.043610
2364.257812	-64.931969
2365.234375	-63.956596
2366.210938	-65.155136
2367.187500	-64.326340
2368.164062	-63.967293
2369.140625	-64.214302
2370.117188	-63.983704
2371.093750	-63.555714
2372.070312	-64.677513
2373.046875	-64.550896
2374.023438	-63.133694
2375.000000	-63.899017
2375.976562	-63.536663
2376.953125	-64.722649
2377.929688	-63.996113
2378.906250	-63.536266
2379.882812	-64.674019
2380.859375	-63.009449
2381.835938	-63.601742
2382.812500	-63.101532
2383.789062	-63.546558
2384.765625	-62.860069
2385.742188	-62.813915
2386.718750	-62.131912
2387.695312	-62.869110
2388.671875	-63.555786
2389.648438	-62.464180
2390.625000	-63.085266
2391.601562	-61.634594
2392.578125	-60.926865
2393.554688	-60.741966
2394.531250	-61.356030
2395.507812	-61.605629
2396.484375	-60.932640
2397.460938	-59.928753
2398.437500	-60.350735
2399.414062	-61.526436
2400.390625	-60.558174
2401.367188	-60.161716
2402.343750	-60.248127
2403.320312	-59.742680
2404.296875	-58.991539
2405.273438	-60.233963
2406.250000	-60.471169
2407.226562	-58.591011
2408.203125	-60.202381
2409.179688	-60.664017
2410.156250	-59.766708
2411.132812	-58.671310
2412.109375	-57.998123
2413.085938	-58.704487
2414.062500	-57.391888
2415.039062	-57.531502
2416.015625	-56.791744
2416.992188	-57.346748
2417.968750	-57.375717
2418.945312	-56.926159
2419.921875	-57.384518
2420.898438	-56.004242
2421.875000	-56.484165
2422.851562	-57.460621
2423.828125	-56.926384
2424.804688	-55.375641
2425.781250	-55.254021
2426.757812	-57.018242
2427.734375	-55.120266
2428.710938	-56.025574
2429.687500	-54.350517
2430.664062	-54.289734
2431.640625	-54.183392
2432.617188	-54.348518
2433.593750	-54.329506
2434.570312	-54.234562
2435.546875	-54.616779
2436.523438	-53.840145
2437.500000	-54.439484
2438.476562	-53.072186
2439.453125	-52.438850
2440.429688	-54.616703
2441.406250	-52.462757
2442.382812	-52.922665
2443.359375	-52.966492
2444.335938	-52.125870
2445.312500	-52.288929
2446.289062	-52.416367
2447.265625	-51.736446
2448.242188	-51.640602
2449.218750	-52.053223
2450.195312	-51.495411
2451.171875	-50.815727
2452.148438	-50.448952
2453.125000	-50.688419
2454.101562	-51.560932
2455.078125	-51.753593
2456.054688	-52.481918
2457.031250	-51.123028
2458.007812	-51.372768
2458.984375	-53.749317
2459.960938	-52.332268
2460.937500	-52.884838
2461.914062	-52.463173
2462.890625	-52.460323
2463.867188	-52.504009
2464.843750	-52.519882
2465.820312	-53.960098
2466.796875	-53.136013
2467.773438	-55.044106
2468.750000	-54.956795
2469.726562	-55.799843
2470.703125	-55.089821
2471.679688	-55.628197
2472.656250	-56.218410
2473.632812	-54.134274
2474.609375	-56.860809
2475.585938	-56.771973
2476.562500	-55.370937
2477.539062	-57.274323
2478.515625	-56.782787
2479.492188	-56.877361
2480.468750	-56.951691
2481.445312	-57.377632
2482.421875	-57.199947
2483.398438	-57.762524
2484.375000	-58.097157
2485.351562	-57.960716
2486.328125	-56.952209
2487.304688	-57.368813
2488.281250	-58.772079
2489.257812	-57.833153
2490.234375	-57.834286
2491.210938	-58.651382
2492.187500	-59.076015
2493.164062	-59.296375
2494.140625	-58.229858
2495.117188	-59.788273
2496.093750	-59.465744
2497.070312	-58.943859
2498.046875	-59.609432
2499.023438	-60.057613
2500.000000	-60.756535
2500.976562	-59.345680
2501.953125	-60.694611
2502.929688	-60.445045
2503.906250	-61.002857
2504.882812	-60.463322
2505.859375	-61.524639
2506.835938	-61.277523
2507.812500	-60.823399
2508.789062	-62.049137
2509.765625	-61.907284
2510.742188	-62.117756
2511.718750	-61.584156
2512.695312	-60.614105
2513.671875	-62.075573
2514.648438	-62.407776
2515.625000	-62.038689
2516.601562	-62.021210
2517.578125	-61.748264
2518.554688	-61.699242
2519.531250	-62.914417
2520.507812	-62.667736
2521.484375	-63.392365
2522.460938	-62.726418
2523.437500	-63.343697
2524.414062	-62.669014
2525.390625	-62.919502
2526.367188	-62.835732
2527.343750	-63.139008
2528.320312	-62.200867
2529.296875	-62.342251
2530.273438	-63.691013
2531.250000	-63.447384
2532.226562	-62.600895
2533.203125	-63.281223
2534.179688	-64.800896
2535.156250	-65.172768
2536.132812	-64.005890
2537.109375	-64.738174
2538.085938	-63.347065
2539.062500	-63.558044
2540.039062	-65.447144
2541.015625	-63.160557
2541.992188	-64.641129
2542.968750	-63.673195
2543.945312	-63.594521
2544.921875	-65.286484
2545.898438	-64.954659
2546.875000	-63.821854
2547.851562	-64.361557
2548.828125	-64.498077
2549.804688	-63.487652
2550.781250	-63.237843
2551.757812	-64.421661
2552.734375	-64.613853
2553.710938	-62.958885
2554.687500	-64.776062
2555.664062	-66.922028
2556.640625	-64.823608
2557.617188	-64.610573
2558.593750	-64.053627
2559.570312	-65.086792
2560.546875	-64.671692
2561.523438	-65.776321
2562.500000	-66.491158
2563.476562	-65.430130
2564.453125	-63.805042
2565.429688	-65.181320
2566.406250	-66.213165
2567.382812	-64.923096
2568.359375	-65.345749
2569.335938	-65.019516
2570.312500	-65.227333
2571.289062	-64.519104
2572.265625	-65.589767
2573.242188	-65.964264
2574.218750	-65.328514
2575.195312	-65.657562
2576.171875	-64.770889
2577.148438	-64.752998
2578.125000	-64.205811
2579.101562	-65.497681
2580.078125	-64.960152
2581.054688	-65.217888
2582.031250	-65.902847
2583.007812	-65.934387
2583.984375	-65.919907
2584.960938	-65.204926
2585.937500	-66.919266
2586.914062	-65.720398
2587.890625	-64.770874
2588.867188	-66.085770
2589.843750	-66.524811
2590.820312	-65.589912
2591.796875	-64.385246
2592.773438	-66.351967
2593.750000	-64.822182
2594.726562	-67.044434
2595.703125	-66.718552
2596.679688	-65.670708
2597.656250	-64.725845
2598.632812	-64.465759
2599.609375	-65.849373
2600.585938	-65.667023
2601.562500	-66.651581
2602.539062	-66.373718
2603.515625	-65.357147
2604.492188	-67.154648
2605.468750	-66.508270
2606.445312	-64.383240
2607.421875	-66.313858
2608.398438	-63.998360
2609.375000	-65.248276
2610.351562	-65.301407
2611.328125	-66.378685
2612.304688	-66.232536
2613.281250	-64.805840
2614.257812	-66.162186
2615.234375	-65.814697
2616.210938	-65.627716
2617.187500	-67.098244
2618.164062	-65.322617
2619.140625	-65.013000
2620.117188	-65.583435
2621.093750	-65.109184
2622.070312	-66.878181
2623.046875	-66.646461
2624.023438	-66.030334
2625.000000	-66.238724
2625.976562	-65.589737
2626.953125	-66.381866
2627.929688	-65.439354
2628.906250	-65.865211
2629.882812	-65.739037
2630.859375	-64.210991
2631.835938	-65.098549
2632.812500	-65.271400
2633.789062	-65.821495
2634.765625	-66.918465
2635.742188	-65.912605
2636.718750	-65.882278
2637.695312	-66.647209
2638.671875	-66.175743
2639.648438	-64.927956
2640.625000	-65.903076
2641.601562	-64.976730
2642.578125	-65.433746
2643.554688	-64.999992
2644.531250	-64.118668
2645.507812	-64.771744
2646.484375	-66.110092
2647.460938	-64.029526
2648.437500	-64.830063
2649.414062	-65.010315
2650.390625	-64.318443
2651.367188	-65.280235
2652.343750	-64.175613
2653.320312	-66.457680
2654.296875	-66.254395
2655.273438	-64.620964
2656.250000	-63.359249
2657.226562	-64.620880
2658.203125	-64.141113
2659.179688	-64.504082
2660.156250	-64.752960
2661.132812	-65.008583
2662.109375	-65.514816
2663.085938	-65.698669
2664.062500	-66.453362
2665.039062	-64.085281
2666.015625	-65.430702
2666.992188	-65.126198
2667.968750	-63.584057
2668.945312	-63.918640
2669.921875	-64.927322
2670.898438	-65.007774
2671.875000	-63.829967
2672.851562	-64.190018
2673.828125	-65.459564
2674.804688	-64.167923
2675.781250	-64.759735
2676.757812	-65.145393
2677.734375	-65.148911
2678.710938	-63.902328
2679.687500	-64.427574
2680.664062	-63.940193
2681.640625	-64.177834
2682.617188	-64.511635
2683.593750	-63.783367
2684.570312	-64.661797
2685.546875	-65.710144
2686.523438	-65.364082
2687.500000	-62.921986
2688.476562	-64.073540
2689.453125	-64.047493
2690.429688	-64.614708
2691.406250	-63.930420
2692.382812	-63.803257
2693.359375	-63.450657
2694.335938	-64.795052
2695.312500	-63.449581
2696.289062	-63.314846
2697.265625	-62.850861
2698.242188	-62.447060
2699.218750	-62.906773
2700.195312	-63.211185
2701.171875	-62.689785
2702.148438	-62.940701
2703.125000	-61.568031
2704.101562	-62.941101
2705.078125	-62.856628
2706.054688	-61.579838
2707.031250	-62.881989
2708.007812	-61.983757
2708.984375	-60.930874
2709.960938	-62.145779
2710.937500	-61.747093
2711.914062	-62.812752
2712.890625	-62.415588
2713.867188	-62.473801
2714.843750	-62.285618
2715.820312	-61.344337
2716.796875	-61.024837
2717.773438	-61.747482
2718.750000	-61.496864
2719.726562	-61.905991
2720.703125	-60.647121
2721.679688	-61.478710
2722.656250	-60.356144
2723.632812	-62.795921
2724.609375	-60.262939
2725.585938	-60.960789
2726.562500	-60.022388
2727.539062	-59.972473
2728.515625	-60.397312
2729.492188	-60.087318
2730.468750	-59.935673
2731.445312	-60.445435
2732.421875	-61.117310
2733.398438	-60.671200
2734.375000	-59.365273
2735.351562	-59.548565
2736.328125	-59.699806
2737.304688	-59.513466
2738.281250	-58.601490
2739.257812	-58.999527
2740.234375	-59.030373
2741.210938	-59.673531
2742.187500	-60.447277
2743.164062	-58.773769
2744.140625	-58.854893
2745.117188	-56.941124
2746.093750	-58.085766
2747.070312	-58.891785
2748.046875	-58.308983
2749.023438	-57.360836
2750.000000	-57.050304
2750.976562	-58.105003
2751.953125	-56.770367
2752.929688	-56.294086
2753.906250	-57.391392
2754.882812	-56.008247
2755.859375	-57.008904
2756.835938	-56.609318
2757.812500	-55.789211
2758.789062	-54.540253
2759.765625	-55.794281
2760.742188	-55.232712
2761.718750	-54.593117
2762.695312	-54.704597
2763.671875	-54.713791
2764.648438	-55.543594
2765.625000	-54.279228
2766.601562	-55.151516
2767.578125	-53.104527
2768.554688	-54.144474
2769.531250	-54.078255
2770.507812	-53.030201
2771.484375	-51.941578
2772.460938	-53.785709
2773.437500	-54.236000
2774.414062	-52.644104
2775.390625	-52.073200
2776.367188	-51.593616
2777.343750	-51.865608
2778.320312	-51.827477
2779.296875	-51.776348
2780.273438	-52.272789
2781.250000	-52.070591
2782.226562	-50.558693
2783.203125	-51.453617
2784.179688	-50.876236
2785.156250	-50.432117
2786.132812	-50.067444
2787.109375	-50.408409
2788.085938	-49.658691
2789.062500	-51.412338
2790.039062	-49.368839
2791.015625	-48.883278
2791.992188	-49.272793
2792.968750	-49.239857
2793.945312	-48.449776
2794.921875	-48.320839
2795.898438	-48.180748
2796.875000	-49.443783
2797.851562	-48.771015
2798.828125	-49.147366
2799.804688	-48.819195
2800.781250	-49.087803
2801.757812	-49.114151
2802.734375	-48.669647
2803.710938	-49.761536
2804.687500	-50.379490
2805.664062	-49.696411
2806.640625	-48.761028
2807.617188	-48.817757
2808.593750	-50.365959
2809.570312	-50.640747
2810.546875	-51.682301
2811.523438	-51.752647
2812.500000	-51.604973
2813.476562	-51.021523
2814.453125	-51.193562
2815.429688	-51.450199
2816.406250	-51.673435
2817.382812	-52.027859
2818.359375	-51.849331
2819.335938	-51.301453
2820.312500	-51.369442
2821.289062	-52.765976
2822.265625	-52.964886
2823.242188	-51.973137
2824.218750	-52.499992
2825.195312	-53.718121
2826.171875	-53.687229
2827.148438	-54.733757
2828.125000	-54.076080
2829.101562	-54.087936
2830.078125	-55.622852
2831.054688	-53.601170
2832.031250	-54.013798
2833.007812	-54.658440
2833.984375	-55.020817
2834.960938	-56.267700
2835.937500	-55.465511
2836.914062	-55.651073
2837.890625	-56.462467
2838.867188	-57.243099
2839.843750	-56.385052
2840.820312	-56.182106
2841.796875	-55.617275
2842.773438	-56.911964
2843.750000	-56.944893
2844.726562	-57.403198
2845.703125	-56.940800
2846.679688	-56.563316
2847.656250	-57.755692
2848.632812	-57.302109
2849.609375	-57.386799
2850.585938	-57.022755
2851.562500	-58.380112
2852.539062	-58.219009
2853.515625	-58.147156
2854.492188	-59.080811
2855.468750	-57.524323
2856.445312	-57.632511
2857.421875	-59.765312
2858.398438	-58.505116
2859.375000	-59.514236
2860.351562	-59.727127
2861.328125	-58.583878
2862.304688	-59.618202
2863.281250	-59.620438
2864.257812	-58.118805
2865.234375	-58.609478
2866.210938	-59.926716
2867.187500	-59.861320
2868.164062	-58.552002
2869.140625	-59.296780
2870.117188	-59.465382
2871.093750	-59.276798
2872.070312	-60.299583
2873.046875	-59.599491
2874.023438	-59.970333
2875.000000	-60.398159
2875.976562	-60.389793
2876.953125	-60.839725
2877.929688	-60.493248
2878.906250	-59.139557
2879.882812	-61.241051
2880.859375	-60.445881
2881.835938	-59.916420
2882.812500	-59.867771
2883.789062	-60.566845
2884.765625	-61.163998
2885.742188	-61.240128
2886.718750	-60.384148
2887.695312	-60.217598
2888.671875	-60.876408
2889.648438	-61.135906
2890.625000	-61.308285
2891.601562	-62.407623
2892.578125	-61.869190
2893.554688	-61.220055
2894.531250	-60.857140
2895.507812	-62.053516
2896.484375	-62.005726
2897.460938	-61.771584
2898.437500	-61.136860
2899.414062	-60.730106
2900.390625	-60.778919
2901.367188	-61.370972
2902.343750	-61.595493
2903.320312	-61.619762
2904.296875	-62.774124
2905.273438	-62.848598
2906.250000	-61.823090
2907.226562	-61.604324
2908.203125	-61.516907
2909.179688	-62.400810
2910.156250	-64.306961
2911.132812	-62.602501
2912.109375	-61.602802
2913.085938	-62.938549
2914.062500	-62.809498
2915.039062	-63.357983
2916.015625	-63.533833
2916.992188	-63.092533
2917.968750	-61.911938
2918.945312	-62.457954
2919.921875	-62.652348
2920.898438	-61.965725
2921.875000	-62.230209
2922.851562	-64.163208
2923.828125	-63.808968
2924.804688	-62.752560
2925.781250	-61.880665
2926.757812	-62.381294
2927.734375	-63.067493
2928.710938	-63.611549
2929.687500	-63.208702
2930.664062	-63.080551
2931.640625	-64.740341
2932.617188	-63.697880
2933.593750	-63.740414
2934.570312	-62.415821
2935.546875	-63.713642
2936.523438	-62.971210
2937.500000	-62.194359
2938.476562	-63.601734
2939.453125	-62.068142
2940.429688	-63.074738
2941.406250	-62.418247
2942.382812	-62.983025
2943.359375	-62.317238
2944.335938	-62.511963
2945.312500	-63.206718
2946.289062	-62.283295
2947.265625	-63.033875
2948.242188	-63.897655
2949.218750	-63.032906
2950.195312	-63.474030
2951.171875	-62.458359
2952.148438	-63.364433
2953.125000	-62.996902
2954.101562	-62.046227
2955.078125	-63.593494
2956.054688	-62.883915
2957.031250	-63.298908
2958.007812	-63.323895
2958.984375	-63.309456
2959.960938	-64.167427
2960.937500	-62.150749
2961.914062	-62.818714
2962.890625	-63.519550
2963.867188	-63.096844
2964.843750	-62.938511
2965.820312	-63.170509
2966.796875	-63.329494
2967.773438	-63.675514
2968.750000	-63.106228
2969.726562	-63.708061
2970.703125	-64.439423
2971.679688	-63.312916
2972.656250	-63.441566
2973.632812	-63.963142
2974.609375	-64.344810
2975.585938	-62.717453
2976.562500	-62.563419
2977.539062	-63.462383
2978.515625	-63.124832
2979.492188	-62.723049
2980.468750	-64.373848
2981.445312	-62.395973
2982.421875	-62.948795
2983.398438	-63.001957
2984.375000	-63.408146
2985.351562	-64.101463
2986.328125	-63.566456
2987.304688	-63.458305
2988.281250	-62.547638
2989.257812	-63.661522
2990.234375	-64.260628
2991.210938	-63.199356
2992.187500	-62.103905
2993.164062	-62.434586
2994.140625	-63.108784
2995.117188	-63.423134
2996.093750	-64.307098
2997.070312	-62.970806
2998.046875	-64.019890
2999.023438	-63.600552
3000.000000	-62.588646
3000.976562	-62.238037
3001.953125	-63.006104
3002.929688	-63.577942
3003.906250	-62.667503
3004.882812	-63.230305
3005.859375	-62.327118
3006.835938	-60.802193
3007.812500	-63.425293
3008.789062	-62.523193
3009.765625	-62.541096
3010.742188	-62.102493
3011.718750	-61.844715
3012.695312	-62.679146
3013.671875	-62.555634
3014.648438	-62.808231
3015.625000	-63.003212
3016.601562	-62.863655
3017.578125	-61.901508
3018.554688	-62.106670
3019.531250	-61.929970
3020.507812	-62.898056
3021.484375	-63.074696
3022.460938	-62.242840
3023.437500	-62.701550
3024.414062	-61.593533
3025.390625	-63.263634
3026.367188	-61.788483
3027.343750	-62.439453
3028.320312	-61.118153
3029.296875	-62.286503
3030.273438	-61.792297
3031.250000	-62.119549
3032.226562	-62.391430
3033.203125	-62.567459
3034.179688	-61.811668
3035.156250	-60.991993
3036.132812	-61.927338
3037.109375	-61.004173
3038.085938	-61.493946
3039.062500	-61.426270
3040.039062	-60.784618
3041.015625	-60.845783
3041.992188	-61.157681
3042.968750	-60.520729
3043.945312	-61.538837
3044.921875	-62.208275
3045.898438	-61.048370
3046.875000	-60.749168
3047.851562	-60.852932
3048.828125	-61.717106
3049.804688	-60.160191
3050.781250	-60.950306
3051.757812	-60.619888
3052.734375	-60.995308
3053.710938	-60.805386
3054.687500	-60.437164
3055.664062	-61.517860
3056.640625	-59.694481
3057.617188	-60.414207
3058.593750	-59.671291
3059.570312	-60.732185
3060.546875	-60.265877
3061.523438	-59.405334
3062.500000	-59.796055
3063.476562	-60.094376
3064.453125	-59.086807
3065.429688	-59.543537
3066.406250	-60.244919
3067.382812	-59.227821
3068.359375	-59.461243
3069.335938	-59.742050
3070.312500	-60.194702
3071.289062	-58.732597
3072.265625	-57.925835
3073.242188	-58.935017
3074.218750	-58.925312
3075.195312	-58.841866
3076.171875	-57.468811
3077.148438	-57.988670
3078.125000	-58.527828
3079.101562	-58.320503
3080.078125	-57.152317
3081.054688	-58.096336
3082.031250	-58.282261
3083.007812	-56.332199
3083.984375	-59.001801
3084.960938	-58.191307
3085.937500	-57.466862
3086.914062	-57.533417
3087.890625	-58.487728
3088.867188	-57.725552
3089.843750	-56.788963
3090.820312	-57.604992
3091.796875	-55.915390
3092.773438	-56.968018
3093.750000	-57.664913
3094.726562	-56.122559
3095.703125	-56.241512
3096.679688	-55.800724
3097.656250	-56.209869
3098.632812	-55.080791
3099.609375	-55.353439
3100.585938	-54.751087
3101.562500	-54.381557
3102.539062	-54.235703
3103.515625	-54.663120
3104.492188	-54.899773
3105.468750	-54.222206
3106.445312	-53.935280
3107.421875	-53.894249
3108.398438	-54.100399
3109.375000	-54.325825
3110.351562	-53.509571
3111.328125	-54.040009
3112.304688	-53.091187
3113.281250	-52.442406
3114.257812	-51.792080
3115.234375	-52.296402
3116.210938	-52.521858
3117.187500	-53.602444
3118.164062	-51.841057
3119.140625	-50.728237
3120.117188	-51.189606
3121.093750	-51.095451
3122.070312	-51.247250
3123.046875	-50.704479
3124.023438	-51.095108
3125.000000	-50.879444
3125.976562	-48.638355
3126.953125	-50.260956
3127.929688	-50.853203
3128.906250	-50.162849
3129.882812	-49.266514
3130.859375	-49.169460
3131.835938	-48.706837
3132.812500	-48.745209
3133.789062	-49.127083
3134.765625	-48.505283
3135.742188	-48.184341
3136.718750	-47.929050
3137.695312	-47.603962
3138.671875	-48.962688
3139.648438	-47.186546
3140.625000	-48.064774
3141.601562	-47.743896
3142.578125	-46.618820
3143.554688	-48.332554
3144.531250	-46.494556
3145.507812	-47.280201
3146.484375	-47.781319
