Frequency (Hz)	Level (dB)
639.648438	-76.291954
640.625000	-76.687294
641.601562	-77.231384
642.578125	-76.063232
643.554688	-76.378372
644.531250	-76.051849
645.507812	-75.557831
646.484375	-77.440697
647.460938	-77.527435
648.437500	-75.880753
649.414062	-76.618050
650.390625	-76.991882
651.367188	-75.931297
652.343750	-75.430916
653.320312	-76.370827
654.296875	-76.256470
655.273438	-76.545853
656.250000	-77.507057
657.226562	-77.603897
658.203125	-76.842735
659.179688	-77.271149
660.156250	-77.149879
661.132812	-77.311424
662.109375	-77.245270
663.085938	-75.758972
664.062500	-76.191216
665.039062	-76.088936
666.015625	-76.576378
666.992188	-77.855164
667.968750	-77.657837
668.945312	-77.371902
669.921875	-77.119980
670.898438	-77.089973
671.875000	-76.565086
672.851562	-76.288559
673.828125	-77.264153
674.804688	-77.578575
675.781250	-78.319008
676.757812	-76.554626
677.734375	-77.350784
678.710938	-77.358177
679.687500	-77.667999
680.664062	-75.893082
681.640625	-75.702095
682.617188	-75.752640
683.593750	-75.679665
684.570312	-76.350449
685.546875	-75.996590
686.523438	-76.450768
687.500000	-77.013832
688.476562	-76.458046
689.453125	-75.484276
690.429688	-77.283295
691.406250	-76.944397
692.382812	-76.261497
693.359375	-76.130226
694.335938	-76.529655
695.312500	-77.082756
696.289062	-78.271103
697.265625	-75.752075
698.242188	-75.861908
699.218750	-76.965599
700.195312	-76.214066
701.171875	-75.314171
702.148438	-76.027618
703.125000	-75.204056
704.101562	-74.597107
705.078125	-75.830681
706.054688	-75.214264
707.031250	-75.477127
708.007812	-75.927849
708.984375	-75.695709
709.960938	-75.919838
710.937500	-74.513054
711.914062	-74.467621
712.890625	-75.389366
713.867188	-73.899742
714.843750	-75.459679
715.820312	-74.263191
716.796875	-74.783943
717.773438	-74.725464
718.750000	-74.530922
719.726562	-75.101547
720.703125	-74.757904
721.679688	-73.996292
722.656250	-74.723640
723.632812	-74.324913
724.609375	-74.040947
725.585938	-73.180679
726.562500	-73.412590
727.539062	-74.491356
728.515625	-73.669800
729.492188	-74.932198
730.468750	-73.417458
731.445312	-72.904831
732.421875	-73.837914
733.398438	-74.013382
734.375000	-72.337547
735.351562	-73.834793
736.328125	-73.514458
737.304688	-73.430809
738.281250	-72.311890
739.257812	-72.263496
740.234375	-72.265038
741.210938	-73.434021
742.187500	-71.191727
743.164062	-70.966591
744.140625	-72.840462
745.117188	-71.637428
746.093750	-71.453369
747.070312	-71.402969
748.046875	-71.271675
749.023438	-72.165329
750.000000	-72.071419
750.976562	-70.991920
751.953125	-70.580345
752.929688	-71.767052
753.906250	-71.434715
754.882812	-70.259590
755.859375	-70.497581
756.835938	-71.225853
757.812500	-70.367508
758.789062	-70.083687
759.765625	-69.310341
760.742188	-69.664734
761.718750	-69.738495
762.695312	-69.715210
763.671875	-69.440140
764.648438	-68.232712
765.625000	-68.835884
766.601562	-68.858269
767.578125	-68.658363
768.554688	-67.312996
769.531250	-67.838509
770.507812	-67.386017
771.484375	-67.434837
772.460938	-68.669716
773.437500	-67.609184
774.414062	-67.155426
775.390625	-65.703529
776.367188	-67.210510
777.343750	-66.019737
778.320312	-65.727875
779.296875	-65.926018
780.273438	-66.837814
781.250000	-66.868217
782.226562	-66.112823
783.203125	-64.982986
784.179688	-64.293259
785.156250	-63.741714
786.132812	-63.740406
787.109375	-63.905315
788.085938	-62.187614
789.062500	-63.311283
790.039062	-63.296085
791.015625	-63.800423
791.992188	-61.961784
792.968750	-62.241917
793.945312	-61.742641
794.921875	-62.272770
795.898438	-61.955376
796.875000	-61.605831
797.851562	-61.121754
798.828125	-60.580555
799.804688	-60.321842
800.781250	-61.453247
801.757812	-61.602283
802.734375	-61.793526
803.710938	-61.838905
804.687500	-62.601379
805.664062	-62.224541
806.640625	-62.665886
807.617188	-62.504372
808.593750	-62.210030
809.570312	-62.269295
810.546875	-63.346775
811.523438	-64.568550
812.500000	-63.886124
813.476562	-63.044041
814.453125	-64.118797
815.429688	-64.605675
816.406250	-63.877113
817.382812	-65.423981
818.359375	-64.330452
819.335938	-65.459991
820.312500	-65.106705
821.289062	-65.713394
822.265625	-66.909134
823.242188	-65.772057
824.218750	-66.588387
825.195312	-66.696686
826.171875	-67.520035
827.148438	-66.049210
828.125000	-67.902855
829.101562	-68.126991
830.078125	-68.052124
831.054688	-67.878708
832.031250	-67.408058
833.007812	-68.370186
833.984375	-68.379440
834.960938	-69.243752
835.937500	-69.220703
836.914062	-68.833817
837.890625	-69.988892
838.867188	-69.477402
839.843750	-70.466362
840.820312	-70.664658
841.796875	-69.545174
842.773438	-70.005371
843.750000	-70.844894
844.726562	-69.583176
845.703125	-71.194084
846.679688	-71.322296
847.656250	-69.712761
848.632812	-70.051498
849.609375	-70.486610
850.585938	-71.016228
851.562500	-71.526146
852.539062	-71.407852
853.515625	-71.695541
854.492188	-71.527122
855.468750	-71.764793
856.445312	-71.632690
857.421875	-71.389313
858.398438	-72.096123
859.375000	-71.688683
860.351562	-71.511009
861.328125	-72.636833
862.304688	-72.429260
863.281250	-73.180435
864.257812	-72.172760
865.234375	-73.142021
866.210938	-72.121300
867.187500	-73.083122
868.164062	-72.306175
869.140625	-72.474045
870.117188	-72.258080
871.093750	-72.646416
872.070312	-72.207748
873.046875	-72.691902
874.023438	-72.680618
875.000000	-73.648346
875.976562	-73.123375
876.953125	-73.416306
877.929688	-74.087906
878.906250	-73.697212
879.882812	-73.705917
880.859375	-73.321709
881.835938	-72.871750
882.812500	-74.069794
883.789062	-73.545303
884.765625	-73.783348
885.742188	-74.070526
886.718750	-73.620255
887.695312	-74.315620
888.671875	-73.428062
889.648438	-72.331734
890.625000	-75.106865
891.601562	-74.814690
892.578125	-75.184082
893.554688	-75.139229
894.531250	-74.615845
895.507812	-74.817863
896.484375	-74.737984
897.460938	-74.968132
898.437500	-75.641296
899.414062	-75.017479
900.390625	-74.454597
901.367188	-73.591003
902.343750	-74.085472
903.320312	-74.911484
904.296875	-75.202248
905.273438	-73.962563
906.250000	-73.741707
907.226562	-74.212189
908.203125	-75.232330
909.179688	-75.255386
910.156250	-75.179390
911.132812	-74.511360
912.109375	-73.078964
913.085938	-75.870125
914.062500	-74.852119
915.039062	-74.882858
916.015625	-76.342758
916.992188	-74.255737
917.968750	-74.274582
918.945312	-74.994598
919.921875	-74.875076
920.898438	-73.738693
921.875000	-74.682663
922.851562	-76.042725
923.828125	-73.802887
924.804688	-74.842209
